property_id,property_url,address,street_name,city,state,postcode,latitude,longitude,price,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,land_space_unit,land_space_sqft,property_type,property_status,RunDate,agency_name,is_owned_by_zillow
48604341,https://www.zillow.com/homedetails/12000-SW-Rose-Vista-Dr-Tigard-OR-97223/48604341_zpid/,"12000 SW Rose Vista Dr, Tigard, OR 97223",SW Rose Vista Dr,Tigard,OR,97223,45.41956,-122.80139,550000.0,4.0,2.0,320.88681446907816,1714.0,0.37,acres,16117.199999999999,Single_Family,PENDING,2022-04-24,John L. Scott/Woodstock,0
27669556,https://www.zillow.com/homedetails/1110-Fm-518-Rd-Kemah-TX-77565/27669556_zpid/,"1110 Fm 518 Rd, Kemah, TX 77565",Fm 518 Rd,Kemah,TX,77565,29.53086,-95.030975,550000.0,0.0,0.0,13.235076128157889,0.0,0.954,acres,41556.24,Lot,FOR_SALE,2022-04-24,Barr and Assoc Real Estate LLC,0
2064122098,https://www.zillow.com/homedetails/2910-W-34th-Ave-Denver-CO-80211/2064122098_zpid/,"2910 W 34th Avenue, Denver, CO 80211",W 34th Avenue,Denver,CO,80211,39.764404,-105.0238,419990.0,1.0,1.0,785.0280373831775,535.0,1042.0,sqft,1042.0,Townhouse,FOR_SALE,2022-04-24,Erwin,0
150224227,https://www.zillow.com/homedetails/1923-N-Campbell-Ave-Springfield-MO-65803/150224227_zpid/,"1923 N Campbell Ave, Springfield, MO 65803",N Campbell Ave,Springfield,MO,65803,37.232918,-93.29383,79000.0,4.0,2.0,37.40530303030303,2112.0,4356.0,sqft,4356.0,Single_Family,FOR_SALE,2022-04-24,Coldwell Banker Lewis & Associates,0
8324113,https://www.zillow.com/homedetails/2538-Pebble-Beach-Loop-Lake-Havasu-City-AZ-86406/8324113_zpid/,"2538 Pebble Beach Loop, Lake Havasu City, AZ 86406",Pebble Beach Loop,Lake Havasu City,AZ,86406,34.4657,-114.30737,486000.0,3.0,2.0,254.3171114599686,1911.0,2222.0,sqft,2222.0,Townhouse,PENDING,2022-04-24,Realty ONE Group Mountain Desert-LH,0
229876155,https://www.zillow.com/homedetails/9536-S-Lost-Horizon-Ct-Hanover-IL-61041/229876155_zpid/,"9536 S Lost Horizon Ct, Hanover, IL 61041",S Lost Horizon Ct,Hanover,IL,61041,42.227764,-90.24205,30000.0,0.0,0.0,0.2049717958808868,0.0,3.36,acres,146361.6,Lot,FOR_SALE,2022-04-24,LandGuys LLC of Illinois,0
13595632,https://www.zillow.com/homedetails/2744-Hearthwood-Ln-Colorado-Springs-CO-80917/13595632_zpid/,"2744 Hearthwood Ln, Colorado Springs, CO 80917",Hearthwood Ln,Colorado Springs,CO,80917,38.87295,-104.756546,249900.0,2.0,1.0,277.35849056603774,901.0,916.0,sqft,916.0,Townhouse,FOR_SALE,2022-04-24,Walston Group Real Estate Inc,0
7542717,https://www.zillow.com/homedetails/2628-N-31st-St-Phoenix-AZ-85008/7542717_zpid/,"2628 N 31st St, Phoenix, AZ 85008",N 31st St,Phoenix,AZ,85008,33.477814,-112.01539,675000.0,4.0,4.0,243.33093006488824,2774.0,5881.0,sqft,5881.0,Single_Family,PENDING,2022-04-24,Russ Lyon Sotheby's International Realty,0
68288134,https://www.zillow.com/homedetails/7112-S-193rd-St-Gretna-NE-68028/68288134_zpid/,"7112 S 193rd St, Gretna, NE 68028",S 193rd St,Gretna,NE,68028,41.188362,-96.21687,510000.0,5.0,3.0,158.23766677009,3223.0,0.25,acres,10890.0,Single_Family,PENDING,2022-04-24,Platinum Realty LLC,0
2072307406,https://www.zillow.com/homedetails/Lbr-13-Buffalo-Ridge-Rd-Stephenville-TX-76401/2072307406_zpid/,"Lbr 13 Buffalo Ridge Rd, Stephenville, TX 76401",Lbr 13 Buffalo Ridge Rd,Stephenville,TX,76401,32.225862,-98.217945,281405.0,0.0,0.0,0.26400367309458217,0.0,24.47,acres,1065913.2,Lot,FOR_SALE,2022-04-24,Unknown,0
2065772583,https://www.zillow.com/homedetails/1039-Estancia-Blvd-Weatherford-TX-76088/2065772583_zpid/,"1039 Estancia Blvd, Weatherford, TX 76088",Estancia Blvd,Weatherford,TX,76088,32.82623,-97.84026,125000.0,0.0,0.0,2.7672180736088867,0.0,1.037,acres,45171.719999999994,Lot,FOR_SALE,2022-04-24,Unknown,0
19801192,https://www.zillow.com/homedetails/1649-Aldrich-Way-San-Jose-CA-95121/19801192_zpid/,"1649 Aldrich Way, San Jose, CA 95121",Aldrich Way,San Jose,CA,95121,37.314392,-121.819725,999888.0,4.0,2.0,762.109756097561,1312.0,6198.588,sqft,6198.588,Single_Family,FOR_SALE,2022-04-24,Unknown,0
241607629,https://www.zillow.com/homedetails/478-Prosperity-Dr-San-Marcos-CA-92069/241607629_zpid/,"478 Prosperity Dr, San Marcos, CA 92069",Prosperity Dr,San Marcos,CA,92069,33.148106,-117.15073,759000.0,3.0,3.0,410.0486223662885,1851.0,6.7144,acres,292479.264,Single_Family,PENDING,2022-04-24,Unknown,0
2066484281,https://www.zillow.com/homedetails/PARCEL-5-Highway-442-Albany-LA-70711/2066484281_zpid/,"PARCEL 5 Highway 442, Albany, LA 70711",PARCEL 5 Highway 442,Albany,LA,70711,30.574871,-90.588936,54500.0,0.0,0.0,0.573921028466483,0.0,2.18,acres,94960.8,Lot,FOR_SALE,2022-04-24,LATTER & BLUM,0
2065676022,https://www.zillow.com/homedetails/0-Wood-Rd-Idaho-Springs-CO-80452/2065676022_zpid/,"000 Wood Road, Idaho Springs, CO 80452",Wood Road,Idaho Springs,CO,80452,39.691757,-105.48484,49900.0,0.0,0.0,2.6640613321374422,0.0,0.43,acres,18730.8,Lot,PENDING,2022-04-24,Keller Williams Preferred Realty,0
2069555822,https://www.zillow.com/homedetails/0-Highway-263-Onia-AR-72663/2069555822_zpid/,"0 Highway 263, Onia, AR 72663",Highway 263,Onia,AR,72663,35.928446,-92.310462,1000000.0,0.0,0.0,0.1147842056932966,0.0,200.0,acres,8712000.0,Lot,FOR_SALE,2022-04-24,Re/Max Edge Realty,0
2064201316,https://www.zillow.com/homedetails/26-69-W-Us-Highway-84-Evant-TX-76525/2064201316_zpid/,"26.69 W Us Highway 84, Evant, TX 76525",69 W Us Highway 84,Evant,TX,76525,31.482044,-98.16711,350000.0,0.0,0.0,0.30104512546012596,0.0,26.69,acres,1162616.4000000001,Lot,FOR_SALE,2022-04-24,Unknown,0
7238463,https://www.zillow.com/homedetails/1362-Winding-Way-Glenbrook-NV-89413/7238463_zpid/,"1362 Winding Way, Glenbrook, NV 89413",Winding Way,Glenbrook,NV,89413,39.044315,-119.94177,3950000.0,5.0,5.0,794.7686116700202,4970.0,0.44,acres,19166.4,Single_Family,FOR_SALE,2022-04-24,Coldwell Banker Select RE ZC,0
2076431226,https://www.zillow.com/homedetails/1620-Rosetree-Ln-Carrollton-TX-75006/2076431226_zpid/,"1620 Rosetree Ln, Carrollton, TX 75006",Rosetree Ln,Carrollton,TX,75006,32.970387,-96.87990500000001,375000.0,0.0,0.0,34.43526170798898,0.0,0.25,acres,10890.0,Lot,FOR_SALE,2022-04-24,Unknown,0
6794802,https://www.zillow.com/homedetails/1401-Wagon-Train-Dr-SE-Albuquerque-NM-87123/6794802_zpid/,"1401 Wagon Train Dr SE, Albuquerque, NM 87123",Wagon Train Dr SE,Albuquerque,NM,87123,35.043816,-106.499115,309950.0,3.0,2.0,170.3021978021978,1820.0,3049.2,sqft,3049.2,Condo,FOR_SALE,2022-04-24,Berkshire Hathaway NM Prop,0
2066836682,https://www.zillow.com/homedetails/14038-Kenyte-Row-San-Antonio-TX-78254/2066836682_zpid/,"14038 Kenyte Row, San Antonio, TX 78254",Kenyte Row,San Antonio,TX,78254,29.52474,-98.734314,288500.0,3.0,2.0,187.94788273615634,1535.0,5227.2,sqft,5227.2,Single_Family,PENDING,2022-04-24,Keller Williams Heritage,0
21023831,https://www.zillow.com/homedetails/2530-Santa-Ana-St-Walnut-Park-CA-90255/21023831_zpid/,"2530 Santa Ana St, Walnut Park, CA 90255",Santa Ana St,Walnut Park,CA,90255,33.965034,-118.22684,575000.0,2.0,1.0,614.3162393162393,936.0,4777.0,sqft,4777.0,Single_Family,PENDING,2022-04-24,Segovia Real Estate Group,0
21319607,https://www.zillow.com/homedetails/119-S-Juanita-Ave-A-Redondo-Beach-CA-90277/21319607_zpid/,"119 S Juanita Ave #A, Redondo Beach, CA 90277",S Juanita Ave #A,Redondo Beach,CA,90277,33.84127,-118.37927,1550000.0,3.0,3.0,769.9950322901143,2013.0,6376.0,sqft,6376.0,Townhouse,FOR_SALE,2022-04-24,RE/MAX Estate Properties,0
2064234181,https://www.zillow.com/homedetails/2-Queensferry-Dr-Bella-Vista-AR-72715/2064234181_zpid/,"2 Queensferry Dr, Bella Vista, AR 72715",Queensferry Dr,Bella Vista,AR,72715,36.45033,-94.312645,12500.0,0.0,0.0,1.195668809305173,0.0,10454.4,sqft,10454.4,Lot,FOR_SALE,2022-04-24,Lindsey & Assoc Inc Branch,0
84579500,https://www.zillow.com/homedetails/1317-Cascade-Ave-Hood-River-OR-97031/84579500_zpid/,"1317 Cascade Ave, Hood River, OR 97031",Cascade Ave,Hood River,OR,97031,45.709095,-121.525635,435000.0,1.0,1.0,597.5274725274726,728.0,5662.8,sqft,5662.8,Single_Family,PENDING,2022-04-24,Copper West Real Estate,0
2065549805,https://www.zillow.com/homedetails/519-Cresswell-Dr-Fayetteville-AR-72704/2065549805_zpid/,"519 Cresswell Dr, Fayetteville, AR 72704",Cresswell Dr,Fayetteville,AR,72704,36.09556,-94.218335,278000.0,3.0,2.0,205.01474926253687,1356.0,6534.0,sqft,6534.0,Single_Family,FOR_SALE,2022-04-24,Lindsey & Associates Inc,0
21915038,https://www.zillow.com/homedetails/3805-Spring-Hill-Dr-Edmond-OK-73013/21915038_zpid/,"3805 Spring Hill Dr, Edmond, OK 73013",Spring Hill Dr,Edmond,OK,73013,35.61777,-97.451485,340000.0,4.0,3.0,134.38735177865613,2530.0,10528.452,sqft,10528.452,Single_Family,PENDING,2022-04-24,Metro Brokers of Oklahoma,0
2067554313,https://www.zillow.com/homedetails/13551-Smarty-Jones-Dr-Scott-AR-72142/2067554313_zpid/,"13551 Smarty Jones Dr, Scott, AR 72142",Smarty Jones Dr,Scott,AR,72142,34.688503,-92.10884,304000.0,4.0,2.0,137.06041478809738,2218.0,1.34,acres,58370.4,Single_Family,FOR_SALE,2022-04-24,Century 21 Prestige Realty Branch,0
127129065,https://www.zillow.com/homedetails/7400-W-Rodney-Cir-Wasilla-AK-99623/127129065_zpid/,"7400 W Rodney Cir, Wasilla, AK 99623",W Rodney Cir,Wasilla,AK,99623,61.54928,-149.63681,319900.0,3.0,2.0,213.26666666666668,1500.0,1.0,acres,43560.0,Single_Family,PENDING,2022-04-24,Elite Real Estate Group Wasilla,0
5541169,https://www.zillow.com/homedetails/3310-Summerdale-Ave-Rockford-IL-61101/5541169_zpid/,"3310 Summerdale Ave, Rockford, IL 61101",Summerdale Ave,Rockford,IL,61101,42.2985,-89.10998,70000.0,3.0,1.0,72.38883143743537,967.0,6534.0,sqft,6534.0,Single_Family,PENDING,2022-04-24,Unknown,0
48205425,https://www.zillow.com/homedetails/2888-Newton-Pl-Philomath-OR-97370/48205425_zpid/,"2888 Newton Pl, Philomath, OR 97370",Newton Pl,Philomath,OR,97370,44.541836,-123.34334,219900.0,2.0,1.0,298.7771739130435,736.0,871.2,sqft,871.2,Condo,FOR_SALE,2022-04-24,HOMESMART REALTY GROUP - CORVALLIS,0
75605334,https://www.zillow.com/homedetails/12607-W-101st-St-Lenexa-KS-66215/75605334_zpid/,"12607 W 101st St, Lenexa, KS 66215",W 101st St,Lenexa,KS,66215,38.94505,-94.73181,299950.0,3.0,2.0,162.22282314764738,1849.0,8759.0,sqft,8759.0,Single_Family,PENDING,2022-04-24,Berkshire HathawayHS KC Realty,0
123226135,https://www.zillow.com/homedetails/2121-McIlhenny-St-Houston-TX-77004/123226135_zpid/,"2121 McIlhenny St, Houston, TX 77004",McIlhenny St,Houston,TX,77004,29.74071,-95.36309,399900.0,3.0,4.0,197.57905138339922,2024.0,1650.924,sqft,1650.924,Single_Family,PENDING,2022-04-24,Intero Real Estate Services,0
86088645,https://www.zillow.com/homedetails/301-Ne-G-Miami-OK-74354/86088645_zpid/,"301 Ne #G, Miami, OK 74354",Ne #G,Miami,OK,74354,36.875645,-94.8761,89000.0,3.0,2.0,74.16666666666667,1200.0,6098.4,sqft,6098.4,Single_Family,FOR_SALE,2022-04-24,"Grand View Realty,Inc.",0
63366852,https://www.zillow.com/homedetails/10351-W-Girton-Dr-UNIT-203-Lakewood-CO-80227/63366852_zpid/,"10351 W Girton Drive  Unit 203, Lakewood, CO 80227",W Girton Drive  Unit 203,Lakewood,CO,80227,39.65451,-105.11375,399000.0,2.0,2.0,306.4516129032258,1302.0,1302.0,sqft,1302.0,Condo,PENDING,2022-04-24,Redfin Corporation,0
76949795,https://www.zillow.com/homedetails/499-N-Poplar-St-Manteno-IL-60950/76949795_zpid/,"499 N Poplar St, Manteno, IL 60950",N Poplar St,Manteno,IL,60950,41.25654,-87.84336,310000.0,3.0,3.0,174.1573033707865,1780.0,0.3466,acres,15097.896,Single_Family,FOR_SALE,2022-04-24,LaMore Realty,0
90960072,https://www.zillow.com/homedetails/2410-Gale-Pl-El-Dorado-AR-71730/90960072_zpid/,"2410 Gale Pl, El Dorado, AR 71730",Gale Pl,El Dorado,AR,71730,33.235134,-92.67841,229900.0,3.0,2.0,89.83978116451739,2559.0,0.367,acres,15986.52,Single_Family,FOR_SALE,2022-04-24,Unknown,0
2067635062,https://www.zillow.com/community/marbella-ranch-horizon/2067635062_zpid/,"Sage Plan 4022 Plan, Marbella Ranch : Horizon","Sage Plan 4022 Plan, Marbella Ranch : Horizon",Glendale,AZ,85307,33.5374,-112.3255,467990.0,4.0,3.0,205.80035180299032,2274.0,8193.5,sqft,8193.5,Single_Family,FOR_SALE,2022-04-24,Unknown,0
110452971,https://www.zillow.com/homedetails/858-Indian-Hills-Dr-Moscow-ID-83843/110452971_zpid/,"858 Indian Hills Dr, Moscow, ID 83843",Indian Hills Dr,Moscow,ID,83843,46.717552,-116.98983,515000.0,6.0,3.0,166.5588615782665,3092.0,1001.88,sqft,1001.88,Single_Family,PENDING,2022-04-24,Coldwell Banker Tomlinson Associates - Moscow,0
145635219,https://www.zillow.com/homedetails/31880-Calle-Luz-Temecula-CA-92592/145635219_zpid/,"31880 Calle Luz, Temecula, CA 92592",Calle Luz,Temecula,CA,92592,33.485657,-117.09694,595000.0,3.0,3.0,360.82474226804123,1649.0,436.0,sqft,436.0,Condo,FOR_SALE,2022-04-24,NEXT LEVEL REALTY,0
22237681,https://www.zillow.com/homedetails/9309-E-48th-St-S-Tulsa-OK-74145/22237681_zpid/,"9309 E 48th St S, Tulsa, OK 74145",E 48th St S,Tulsa,OK,74145,36.094227,-95.87157,150000.0,3.0,2.0,157.56302521008402,952.0,8537.76,sqft,8537.76,Single_Family,PENDING,2022-04-24,"McGraw, REALTORS",0
2067682739,https://www.zillow.com/homedetails/1262-Fleetwood-Ave-SW-37-Ocean-Shores-WA-98569/2067682739_zpid/,"1262 Fleetwood Avenue SW  Lot 37, Ocean Shores, WA 98569",Fleetwood Avenue SW  Lot 37,Ocean Shores,WA,98569,46.938133,-124.17058,89000.0,0.0,0.0,9.320980206846166,0.0,9548.352,sqft,9548.352,Lot,FOR_SALE,2022-04-24,Unknown,0
89519920,https://www.zillow.com/homedetails/223-Arendes-Dr-New-Braunfels-TX-78132/89519920_zpid/,"223 Arendes Dr, New Braunfels, TX 78132",Arendes Dr,New Braunfels,TX,78132,29.728106,-98.18576,568000.0,4.0,2.0,239.35946059839864,2373.0,0.344,acres,14984.64,Single_Family,PENDING,2022-04-24,Reliance Residential Realty -,0
19645577,https://www.zillow.com/homedetails/6073-Elmbridge-Dr-San-Jose-CA-95129/19645577_zpid/,"6073 Elmbridge Dr, San Jose, CA 95129",Elmbridge Dr,San Jose,CA,95129,37.3085,-122.01008,1688000.0,3.0,3.0,1101.8276762402088,1532.0,1742.4,sqft,1742.4,Townhouse,PENDING,2022-04-24,Unknown,0
26447591,https://www.zillow.com/homedetails/7314-Hardesty-San-Antonio-TX-78250/26447591_zpid/,"7314 Hardesty, San Antonio, TX 78250",Hardesty,San Antonio,TX,78250,29.507137,-98.686066,219500.0,3.0,2.0,184.76430976430976,1188.0,4486.68,sqft,4486.68,Single_Family,FOR_SALE,2022-04-24,"Fellowship Real Estate, LLC",0
54788096,https://www.zillow.com/homedetails/105-Cambria-Way-Santa-Rosa-CA-95403/54788096_zpid/,"105 Cambria Way, Santa Rosa, CA 95403",Cambria Way,Santa Rosa,CA,95403,38.501858,-122.75419,789000.0,3.0,2.0,389.6296296296296,2025.0,9470.0,sqft,9470.0,Single_Family,PENDING,2022-04-24,Keller Williams Realty,0
27953396,https://www.zillow.com/homedetails/2108-Garvey-Dr-Pasadena-TX-77506/27953396_zpid/,"2108 Garvey Dr, Pasadena, TX 77506",Garvey Dr,Pasadena,TX,77506,29.708668,-95.18534,293000.0,3.0,2.0,191.87950229207595,1527.0,6159.384,sqft,6159.384,Single_Family,FOR_SALE,2022-04-24,"AM Real Estate Group, LLC",0
65438789,https://www.zillow.com/homedetails/19777-N-76th-St-APT-1326-Scottsdale-AZ-85255/65438789_zpid/,"19777 N 76th St APT 1326, Scottsdale, AZ 85255",N 76th St APT 1326,Scottsdale,AZ,85255,33.666855,-111.91524,549900.0,3.0,3.0,379.7651933701657,1448.0,700.0,sqft,700.0,Townhouse,PENDING,2022-04-24,Desert Dimensions Properties,0
87349326,https://www.zillow.com/homedetails/319-N-Olive-St-Grapeland-TX-75844/87349326_zpid/,"319 N Olive St, Grapeland, TX 75844",N Olive St,Grapeland,TX,75844,31.492708,-95.48403,210000.0,4.0,4.0,87.64607679465776,2396.0,0.315,acres,13721.4,Single_Family,FOR_SALE,2022-04-24,Unknown,0
